StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q95,QID2_2,QID6,QID7,QID16,QID17,QID10,QID11,QID12,QID13,QID14,QID15,QID18,QID19,QID20,QID21,QID79,QID101,QID100,QID71,QID83,QID82,QID85,QID84,QID87,QID88,QID90,QID89,QID92,QID91,QID94,QID93,QID96,QID95,QID98,QID99,QID43,QID27,QID78,QID47,QID25,QID33,QID50,QID37,QID39,QID41,QID106,QID107,QID108,QID109,QID110,QID113,QID114,QID115,QID117,QID116,QID118,QID119,QID120,QID121,QID122,,Q98,QID52,QID63,QID105,Q135,Q136,Q138,,AmazonId,CAND,ED,TW,BI,HC,AB,GC,ML,NS,TC,CC,impED,impTW,impBI,impHC,impAB,impML,impNS,impTC,impCC,impGC,ResponseID,group,FB,SCO,QID17,Group
1/20/21 2:19,1/20/21 2:26,0,37.152.215.217,100,386,1,1/20/21 2:26,R_9FZeVikrxG1f6tX,,,,,55.86700439,-4.26210022,anonymous,EN,4,24,2,7,53,5,2,4,2,1,3,2,1,2,2,4,1,1,1,1,1,1,1,0.8,3,1,1,1,1,1,1,0.8,1,0.8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,21,,,,,,A21OKN7OJOFG2P,"Tulsi Gabbard(D)
",1,3,1,5,3,3,2,2,1,4,0.8,1,1,0.2,0.2,0.4,0.4,1,0.4,0.2,R_3LaLwWjQojU0TS6,experiment2,7,2,5,experimental
1/20/21 2:17,1/20/21 2:30,0,189.40.67.120,100,730,1,1/20/21 2:30,R_1Qza0jej6y5AVKT,,,,,-22.92010498,-43.33070374,anonymous,EN,4,18,1,2,52,2,4,1,1,1,2,1,2,2,3,3,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,,8,4,21,,,,,,A1U8C2JU2146F7,"Pete Buttigieg(D)
",2,1,2,3,3,3,1,2,2,3,0.6,0.8,0.8,1,1,0.6,0.8,0.6,0.8,0.4,R_2EubiBccyhm7wkd,experiment2,8,4,2,experimental
1/20/21 2:27,1/20/21 2:31,0,89.168.79.24,100,221,1,1/20/21 2:31,R_3oSGacCc27Nktnx,,,,,51.53599548,-0.092498779,anonymous,EN,4,29,2,2,7,6,3,1,2,1,1,1,1,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,2,"1,2,3",1,1,"3,5",2,1,2,"1,9,3,5",2,,,,,,1,4,none,,A2ZLZO3YYY4EZJ,"Andrew Yang(D)
",1,1,1,2,3,1,1,1,2,1,0.8,1,1,0.8,1,0.6,0.8,0.2,1,1,R_27V6yOJrW2Bfakz,experiment2,10,8,6,experimental
1/20/21 2:31,1/20/21 2:37,0,117.221.132.23,100,312,1,1/20/21 2:37,R_1CwRcfpGFbRw5a3,,,,,11.34280396,77.72738647,anonymous,EN,4,29,2,4,52,6,1,2,1,1,1,1,1,1,1,5,,,,,,,,,,,,,,,,,,,,,1,3,1,1,3,4,1,1,1,2,,,,,,,,,,,,,,,,,5,1,4,,,,,,A2JFG8OYSX7F55,"Rocky De La Fuente(R)
",2,2,3,3,2,5,2,1,2,2,0.4,0.6,0.8,0.8,0.8,1,1,0.2,0.8,0.8,R_0IB6270UNYxfuM1,experiment2,8,6,6,experimental
1/20/21 2:34,1/20/21 2:49,0,186.167.245.206,100,929,1,1/20/21 2:49,R_2UixFhfmiGn9LaY,,,,,8,-66,anonymous,EN,4,26,1,2,10,5,1,4,2,1,3,3,1,3,2,2,1,0.8,3,1,3,0.6,2,0.8,2,0.8,4,1,2,0.6,2,1,1,0.8,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,16,"It was interesting, I'm towards (light) to the right side, but I didn't expected to get a Democrat candidate with my data. ",,,,,A3U5D83UGFY23Y,"Andrew Yang(D)
",2,1,1,3,2,2,1,2,2,1,1,0.8,1,0.8,1,0.8,1,0.8,1,0.6,R_31oRGwqAfZ6Ve2l,experiment2,8,3,5,experimental
1/20/21 2:45,1/20/21 3:08,0,124.253.218.165,100,1370,1,1/20/21 3:08,R_2VKq9KbXpE7fCWB,,,,,30.67999268,76.72210693,anonymous,EN,4,25,1,4,5,5,1,2,2,1,1,3,1,2,3,2,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,3,3,2,,,,,,,,,,,,,,,,,7,2,16,,,,,,A324M5ZRHX7RUV,"Tom Steyer(D)
",3,1,2,2,3,2,1,1,2,2,0.8,0.8,0.4,0.6,0.8,0.6,0.6,0.6,0.8,0.8,R_3R1r2ZYbr3rxpaF,experiment2,8,7,5,experimental
1/20/21 2:55,1/20/21 3:08,0,49.36.241.250,100,814,1,1/20/21 3:08,R_2zLL32aY8aZtlEf,,,,,26.92610168,75.7928009,anonymous,EN,4,28,1,5,53,5,1,2,2,1,3,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,5,"2,3,4,5,7,9,12",1,"1,3,6",1,3,"1,3,5",2,2,2,"1,8",2,,,,,,1,4,thanks ,,AKNLD4GWEGW4U,"Tulsi Gabbard(D)
",1,1,1,1,2,3,1,1,3,2,0.8,1,0.8,1,0.6,1,0.8,0.4,0.8,0.4,R_r3drck04MnA9H6V,experiment2,6,8,5,experimental
1/20/21 3:06,1/20/21 3:10,0,103.58.65.146,100,282,1,1/20/21 3:10,R_3EornlkSafMUZMK,,,,,10.95770264,78.08099365,anonymous,EN,4,29,1,4,15,5,2,2,1,2,1,1,1,1,5,2,2,0.6,4,0.4,2,0.6,2,0.6,2,0.6,2,0.6,1,0.6,2,0.6,1,0.8,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,13,na,,,,,A6M7YIG6KKHPA,"Amy Klobuchar(D)
",2,2,3,2,2,4,2,2,1,2,0.6,0.8,1,1,0.6,0.6,0.6,1,0.4,0.4,R_WqFGBCMUayf6ZqN,experiment2,7,5,5,experimental
1/20/21 3:06,1/20/21 3:11,0,103.58.116.178,100,336,1,1/20/21 3:11,R_1rqVp2rvkKKHy1N,,,,,11.2203064,78.16629028,anonymous,EN,4,25,1,4,15,5,2,2,1,2,1,1,1,1,5,2,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,2,1,2,2,1,,,,,,,,,,,,,,,,,7,1,4,na,,,,,A3ERAC9ADCIAOW,"Mark Sanford(R)
Rocky De La Fuente(R)
",2,4,2,2,3,4,2,2,3,2,0.6,1,0.8,1,0.8,0.6,1,0.8,0.6,1,R_DD15g3s25o33iQV,experiment2,8,9,5,experimental
1/19/21 23:40,1/20/21 3:30,0,157.49.243.238,100,13777,1,1/20/21 3:30,R_QfC3IcdlHYndSs9,,,,,11.00549316,76.96609497,anonymous,EN,4,24,2,3,48,6,1,3,2,1,1,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,"2,3,4","2,4,5,7,8,9",1,"1,2,3",2,1,"1,2,4",2,1,3,"4,8,2,3",4,,,,,,2,4,NO COMMENTS,,A1YIE68LKBFUSD,"Andrew Yang(D)
",1,1,1,1,3,1,1,1,2,1,0.8,0.6,1,1,1,0.4,0.6,0.4,1,1,R_2gkp9sEtha60y09,experiment2,9,3,6,experimental
1/20/21 3:27,1/20/21 3:37,0,106.211.224.103,100,641,1,1/20/21 3:37,R_1ouRfyC8v69VBVl,,,,,11.00549316,76.96609497,anonymous,EN,4,29,2,5,5,6,2,3,1,2,3,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,2,6,4,2,2,1,2,2,4,2,,,,,,1,1,,,A36F8PDK1DMAN1,"Andrew Yang(D)
",2,2,1,1,3,1,1,1,1,1,0.4,0.6,0.6,1,1,0.8,0.4,0.2,0.6,1,R_0uKrBpm6ezp5G13,experiment2,7,3,6,experimental
1/20/21 3:50,1/20/21 3:55,0,190.109.66.111,100,319,1,1/20/21 3:55,R_2sbRh0FSJp7OXi0,,,,,-19.88720703,-44.07589722,anonymous,EN,4,21,1,1,5,3,1,3,2,1,3,1,1,3,3,4,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,1,2,1,,,,,,,,,,,,,,,,,7,1,4,,,,,,A2I1UHKL58MUY1,"Tulsi Gabbard(D)
",2,2,2,3,3,3,1,2,3,3,0.4,0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.8,0.8,R_21do0BE7Gs4YQ0Q,experiment2,8,7,3,experimental
1/20/21 3:49,1/20/21 3:57,0,80.180.77.225,100,479,1,1/20/21 3:57,R_1Cecj9zZdFTDyao,,,,,45.07049561,7.686798096,anonymous,EN,4,28,1,2,33,3,1,3,2,1,3,1,1,3,2,2,1,1,1,1,1,1,1,1,2,0.8,1,1,1,1,1,1,3,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,10,,,,,,ATJVY9O4CY5EX,"Pete Buttigieg(D)
Andrew Yang(D)
",2,1,2,2,3,2,2,2,2,2,0.6,0.8,0.8,1,0.6,0.6,0.8,0.6,0.8,0.6,R_2aCBXoGV1VwuSEo,experiment2,10,7,3,experimental
1/20/21 4:56,1/20/21 5:06,0,37.159.15.186,100,595,1,1/20/21 5:06,R_pQTCUp9RAuOxOEx,,,,,45.65170288,9.323501587,anonymous,EN,4,28,2,2,21,5,1,2,1,1,3,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,"1,3,4,6","2,3,4,6,12",3,"1,3,6",1,1,"1,3,4,5",2,3,2,5,3,,,,,,1,4,,,A2PTXQ060AH5S5,"Tulsi Gabbard(D)
",3,3,2,1,3,3,2,3,1,3,1,0.8,0.8,1,1,0.6,0.4,0.2,0.4,0.4,R_XTIqUp4IIT1Ek0N,experiment2,4,2,5,experimental
1/20/21 5:59,1/20/21 6:08,0,68.12.240.48,100,538,1,1/20/21 6:08,R_0ww18pgX5nT4xUJ,,,,,35.56370544,-97.64080048,anonymous,EN,4,23,2,2,37,3,3,2,2,1,4,1,1,3,3,4,2,0.8,4,0.8,2,0.8,5,0.8,1,0.8,5,0.8,1,0.8,2,0.8,2,0.8,3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,21,,,,,,AF3DRX40CNHZR,"Tulsi Gabbard(D)
",1,1,1,1,3,3,1,1,3,2,0.6,0.8,0.6,0.4,1,0.2,1,1,0.8,1,R_2rBhMlo8nY44gyF,experiment2,8,5,3,experimental
1/20/21 6:39,1/20/21 6:50,0,66.45.247.200,100,657,1,1/20/21 6:50,R_2dL3c2P4rRiCXNH,,,,,37.75100708,-97.8219986,anonymous,EN,4,28,1,2,34,5,3,4,2,3,3,1,2,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,"1,2,5","3,6,12",3,3,3,3,2,2,2,2,3,3,,,,,,1,4,,,ASD0352KXPNRY,"Tulsi Gabbard(D)
",1,1,2,2,2,1,3,2,3,3,1,0.8,0.8,1,0.6,0.6,0.8,0.4,0.8,0.8,R_1pEvGWsxIcFEGD7,experiment2,8,5,5,experimental
1/20/21 6:50,1/20/21 7:00,0,24.99.171.192,100,623,1,1/20/21 7:00,R_3jZ58hmofUHIDNg,,,,,34.24969482,-84.48940277,anonymous,EN,4,26,2,2,11,5,2,4,1,1,1,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,2,1,2,5,2,3,1,2,2,2,,,,,,,,,,,,,,,,,8,1,4,interesting ,,,,,AHFEDGGIOG8DK,"Elizabeth Warren(D)
",1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,R_2B5qypjW8osoaw5,experiment2,9,3,5,experimental
1/20/21 7:02,1/20/21 7:08,0,103.58.65.239,100,361,1,1/20/21 7:08,R_2VdKtKFsE3stnH1,,,,,10.95770264,78.08099365,anonymous,EN,4,29,1,4,53,5,2,2,2,2,2,2,1,2,3,2,2,1,4,0.4,3,0.6,2,0.8,3,0.6,3,0.4,2,0.8,2,0.8,1,0.6,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,na,,,,,A15JI9ZIILGCAK,"Andrew Yang(D)
",2,2,2,1,2,4,1,2,2,2,1,0.6,0.8,0.8,0.6,1,0.6,0.8,1,0.4,R_bgfrwjiodzpyOu5,experiment2,8,4,5,experimental
1/20/21 7:05,1/20/21 7:13,0,103.58.65.148,100,451,1,1/20/21 7:13,R_xFoDUreN1436Z9f,,,,,10.95770264,78.08099365,anonymous,EN,4,29,1,4,53,5,2,2,2,4,2,2,2,1,3,3,,,,,,,,,,,,,,,,,,,,,2,1,3,1,3,3,1,2,2,3,,,,,,,,,,,,,,,,,7,1,4,NA,,,,,A1C7YB2GB9T6US,"Andrew Yang(D)
",2,1,1,2,1,1,1,1,2,1,1,0.8,0.6,1,0.6,0.8,0.8,0.8,0.8,0.8,R_VWH4NbhnlYqKLGp,experiment2,8,3,5,experimental
1/20/21 7:19,1/20/21 7:22,0,103.58.116.178,100,188,1,1/20/21 7:22,R_2CJITa7J5fnFIdU,,,,,11.2203064,78.16629028,anonymous,EN,4,29,2,4,53,5,2,3,2,2,2,2,2,1,4,3,2,0.6,2,0.6,3,0.6,2,0.4,3,0.6,2,0.8,3,0.6,1,0.6,2,0.8,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,na,,,,,AWSNGQI0CZI4W,"Elizabeth Warren(D)
",1,2,2,1,2,1,1,2,2,2,0.6,0.6,0.6,0.8,1,0.8,0.6,0.6,0.8,0.8,R_20VEDeK95Yy4W1Y,experiment2,8,4,5,experimental
1/20/21 7:21,1/20/21 7:24,0,103.58.116.178,100,201,1,1/20/21 7:24,R_2ebBFatyLLRKvYF,,,,,11.2203064,78.16629028,anonymous,EN,4,25,1,4,53,5,2,2,2,3,3,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,3,3,5,2,3,3,2,3,1,2,3,4,3,,,,,,1,4,na,,ADKYBMRKXK815,"Joe Walsh(R)
",2,3,3,3,1,4,1,2,2,3,0.6,0.6,0.6,0.6,1,1,0.8,0.6,0.6,1,R_3KoNhtLchtosSml,experiment2,8,5,5,experimental
1/20/21 8:07,1/20/21 8:12,0,72.128.196.60,100,322,1,1/20/21 8:12,R_2UhifA0Wfdto9Gq,,,,,42.66690063,-88.26300049,anonymous,EN,4,21,2,2,50,5,1,1,2,1,3,1,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2,"1,2,6","2,3",6,7,5,1,"3,5",3,2,2,"8,9,2,5",3,,,,,,1,10,,,A1I6W7KBSDHOWB,"Cory Booker(D)
",1,1,1,2,3,1,1,1,3,1,0.8,0.8,0.8,0.8,1,1,1,0.8,0.8,1,R_3mjBuFnWBVI7VSj,experiment2,9,3,5,experimental
1/20/21 8:42,1/20/21 8:53,0,45.228.88.102,100,690,1,1/20/21 8:53,R_3elZMetU3BnXmAs,,,,,-12.86650085,-38.48579407,anonymous,EN,4,29,2,2,52,3,4,4,2,4,2,2,1,3,3,1,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,3,1,3,2,3,,,,,,,,,,,,,,,,,6,4,20,,,,,,A1HTGIBTNF2LIG,"Cory Booker(D)
",1,2,2,2,3,1,2,2,3,2,1,0.6,0.8,1,1,0.2,0.4,0.2,0.4,0.6,R_31HRUwYmPQpRK7x,experiment2,8,7,3,experimental
1/20/21 8:52,1/20/21 8:56,0,76.23.37.45,100,239,1,1/20/21 8:56,R_9FagRP4xqcw8AHT,,,,,40.8842926,-111.9019012,anonymous,EN,4,29,1,2,45,3,1,3,2,1,3,1,1,1,2,2,1,0.8,4,1,2,0.6,3,0.6,2,0.4,2,0.6,1,0.4,1,0.6,3,0.8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,12,,,,,,A1KCHFLR7SY3WV,"Pete Buttigieg(D)
",1,1,2,2,3,4,2,2,1,1,0.4,0.6,0.6,0.8,0.4,0.2,1,0.6,0.4,0.6,R_b1SsTNvJlumpN0l,experiment2,8,3,3,experimental
1/20/21 3:56,1/20/21 9:39,0,49.37.211.252,100,20577,1,1/20/21 9:39,R_1msVydweJZdLaoC,,,,,13.08779907,80.27850342,anonymous,EN,4,24,2,3,48,6,2,2,1,1,1,1,1,1,3,5,,,,,,,,,,,,,,,,,,,,,1,1,1,3,1,4,1,1,2,2,,,,,,,,,,,,,,,,,8,1,4,nil,,,,,A25LXRZ7HED8RM,"Joe Biden(D)
",2,1,1,3,1,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,R_3nAtYCHtNnpqhCM,experiment2,8,3,6,experimental
1/20/21 9:43,1/20/21 9:50,0,173.248.133.161,100,392,1,1/20/21 9:50,R_OpPLA8Q6AxBt1pn,,,,,37.75100708,-97.8219986,anonymous,EN,4,24,1,2,6,5,2,3,1,1,2,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,"1,3,4,5,6","2,3,7",6,7,5,1,"1,2,5",2,2,2,2,3,,,,,,1,4,,,A1EUJEHDI66UTJ,"Cory Booker(D)
",1,2,2,3,2,1,2,1,1,2,0.6,0.4,0.4,0.8,0.2,0.6,0.4,0.4,0.8,0.8,R_w5eIHTcROfd0ANj,experiment2,7,4,5,experimental
1/20/21 9:50,1/20/21 9:55,0,66.187.166.6,100,280,1,1/20/21 9:55,R_2wirUEtU85mTZtc,,,,,35.22270203,-80.79380035,anonymous,EN,4,29,1,2,34,5,3,1,2,1,3,1,1,1,2,5,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,4,2,2,3,2,,,,,,,,,,,,,,,,,3,2,16,none,,,,,A1EUJEHDI66UTJ,"Elizabeth Warren(D)
",1,1,2,1,1,3,3,3,2,2,0.4,0.4,0.8,0.6,0.4,0.8,0.6,1,0.2,0.2,R_6GwPtUghW1FKSeR,experiment2,6,5,5,experimental
1/20/21 9:52,1/20/21 10:05,0,177.184.147.126,100,777,1,1/20/21 10:05,R_10oOy3gB002Qk4g,,,,,-28.72099304,-49.38720703,anonymous,EN,4,28,1,2,45,5,1,1,2,1,3,1,2,3,3,2,2,0.6,2,0.8,2,0.6,2,0.8,2,0.6,2,0.8,3,0.8,2,1,2,0.6,3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,16,,,,,,A1E8PIR82KIJEP,"Andrew Yang(D)
",3,1,1,1,3,1,3,1,3,1,0.2,1,1,1,1,1,0.2,0.6,1,0.2,R_3gXUwIvoo0ZDKFa,experiment2,8,6,5,experimental
1/20/21 10:07,1/20/21 10:10,0,45.46.160.244,100,213,1,1/20/21 10:10,R_3fqU2aK4O168d5r,,,,,42.91349792,-78.88899994,anonymous,EN,4,24,1,2,33,5,2,3,1,1,4,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,2,1,1,1,1,,,,,,,,,,,,,,,,,6,1,10,,,,,,AX1TWZNM2XLYO,"Andrew Yang(D)
",2,3,1,3,2,2,2,2,2,2,1,0.8,1,1,1,1,1,1,1,1,R_2aLXGy6C0FseJkN,experiment2,9,7,5,experimental
1/20/21 10:36,1/20/21 10:40,0,99.109.255.169,100,207,1,1/20/21 10:40,R_1jZYdQEibW0P7CE,,,,,42.9282074,-85.54730225,anonymous,EN,4,26,1,2,23,5,1,2,2,1,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,"1,3,5",3,4,4,1,1,2,3,2,2,"9,2,5",3,,,,,,1,10,,,AF3GBE14UJF1M,"Tom Steyer(D)
",1,2,2,3,3,2,1,1,3,1,0.4,0.2,0.6,0.4,0.6,0.4,0.4,0.6,0.2,0.8,R_VOo3ibrj7GLD96x,experiment2,10,7,5,experimental
1/20/21 10:40,1/20/21 10:45,0,216.36.15.162,100,288,1,1/20/21 10:45,R_POjuDJqfv1zPQAN,,,,,38.2572937,-76.44979858,anonymous,EN,4,23,1,2,21,4,1,3,1,1,3,1,2,2,2,2,1,0.8,1,1,1,0.8,1,1,3,0.6,1,0.8,1,0.6,1,0.8,2,0.6,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,,,,,,A3AUIYZ27TBTP9,"Andrew Yang(D)
",2,2,1,2,2,1,1,2,3,2,0.4,1,1,0.8,0.8,0.2,0.2,0.2,0.4,0.6,R_2fAMjmDouScURaC,experiment2,9,7,4,experimental
1/20/21 10:49,1/20/21 10:51,0,49.37.209.165,100,104,1,1/20/21 10:51,R_2SJG1XXBKtjGBxH,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,6,1,2,2,1,3,3,1,1,1,2,1,1,3,0.8,1,0.8,2,0.8,1,1,4,0.8,1,0.8,1,0.6,2,0.8,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,4,NIL,,,,,A2C36K809MJ7YQ,"Rocky De La Fuente(R)
",1,3,1,3,2,4,2,1,2,2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,R_29gdkf9noj00mTa,experiment2,8,8,6,experimental
1/20/21 10:51,1/20/21 10:56,0,75.80.56.10,100,292,1,1/20/21 10:56,R_9nv1mAcCRD3QqBz,,,,,32.85949707,-117.2124023,anonymous,EN,4,20,2,4,5,3,1,2,2,1,3,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,"3,4","2,3,4,5,6,12",5,"3,5,6",2,5,"2,5",3,2,2,"2,5",3,,,,,,1,21,,,A1G1OO4IWM8EP5,"Cory Booker(D)
",3,1,3,2,3,1,1,1,3,1,0.2,0.2,0.6,0.4,0.2,0.2,0.4,0.2,0.6,0.2,R_23gfe3oxkMOjfKW,experiment2,9,7,3,experimental
1/20/21 11:08,1/20/21 11:11,0,89.187.170.129,100,188,1,1/20/21 11:11,R_vlgGRh9sJeNzSJX,,,,,33.74850464,-84.38710022,anonymous,EN,4,21,1,1,21,5,2,1,1,2,1,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,3,2,1,2,1,,,,,,,,,,,,,,,,,6,1,4,,,,,,ARYKIS96IAQUR,"Pete Buttigieg(D)
",2,3,2,3,1,2,1,3,1,2,0.8,1,0.6,0.8,1,0.8,0.8,1,0.6,0.8,R_1dibrnVKymVgJj8,experiment2,8,8,5,experimental
1/20/21 11:13,1/20/21 11:18,0,174.30.69.83,100,294,1,1/20/21 11:18,R_3MEfGIDKNDM3mGN,,,,,38.57730103,-92.24430084,anonymous,EN,4,25,1,2,26,5,3,3,2,1,3,1,1,3,2,4,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,4,1,1,3,2,,,,,,,,,,,,,,,,,9,1,10,,,,,,ATDV80MHOYO1N,"Tom Steyer(D)
",2,1,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,R_T5WoqVGlyeWgWBP,experiment2,10,7,5,experimental
1/20/21 11:15,1/20/21 11:20,0,76.26.171.123,100,275,1,1/20/21 11:20,R_3X9HVlOA5cNLdN7,,,,,27.39370728,-80.31749725,anonymous,EN,4,29,1,2,10,3,1,1,2,1,1,1,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,6,7,5,1,5,3,2,2,3,3,,,,,,3,20,none,,A1IARR2GCPUQGC,"Elizabeth Warren(D)
",1,1,2,1,3,1,2,2,2,1,0.8,1,1,1,1,0.6,0.8,0.8,1,1,R_2sbfBzfNkdds4UX,experiment2,1,7,3,experimental
1/20/21 11:16,1/20/21 11:28,0,179.220.109.197,100,686,1,1/20/21 11:28,R_28Ssw2un105cLnN,,,,,-22.71580505,-47.772995,anonymous,EN,4,27,2,2,48,3,4,4,2,1,1,2,2,1,5,5,2,1,1,1,3,1,3,1,1,1,1,1,2,1,2,1,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4,,,,,,A1B3X4NP1QAQ59,"Mike Bloombeg(D)
",3,3,3,2,2,2,1,2,3,2,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.8,R_1ojbI6EmQWdZPeS,experiment2,5,6,3,experimental
1/20/21 11:56,1/20/21 12:02,0,208.188.191.197,100,375,1,1/20/21 12:02,R_2YKidFhayYtFI4M,,,,,33.9394989,-84.20079803,anonymous,EN,4,28,1,2,11,5,3,3,2,1,4,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,6,4,21,,,,,,A16AI5ZLIQX84Q,"Bernie Sanders(D)
",1,3,3,1,1,2,2,1,1,2,1,0.6,0.8,1,0.6,1,0.8,1,0.8,0.8,R_UX4ACAkU05Yfpi9,experiment2,5,8,5,experimental
1/20/21 12:05,1/20/21 12:10,0,174.83.231.144,100,334,1,1/20/21 12:10,R_sAN7kpIYsHfTOIF,,,,,39.55020142,-119.7207031,anonymous,EN,4,27,1,2,29,3,3,1,2,4,3,1,2,2,3,2,1,0.6,2,0.8,2,0.8,2,0.8,3,0.4,2,0.4,1,0.8,1,0.6,2,0.4,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,21,,,,,,ACTT2MEG1JOOO,"Tom Steyer(D)
Andrew Yang(D)
Cory Booker(D)
",1,1,2,3,3,1,1,2,3,1,1,1,1,1,1,0.6,0.6,0.6,1,1,R_1IQKJtqTQ7tOJxx,experiment2,7,4,3,experimental
1/20/21 12:05,1/20/21 12:17,0,173.66.148.11,100,686,1,1/20/21 12:17,R_3QRBio76RxiIhJc,,,,,38.813797,-77.1486969,anonymous,EN,4,28,2,1,47,5,3,1,1,1,3,3,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,"1,2,3,4,6,7,8,12,13",1,2,1,4,"3,5",3,2,2,"9,2,3",1,,,,,,1,4,NO,,,"Andrew Yang(D)
",1,1,2,2,2,1,1,2,2,1,0.4,0.8,0.6,0.8,1,0.6,0.8,0.2,1,1,R_3k80k1mO95NohuP,experiment2,10,7,5,experimental
1/20/21 12:23,1/20/21 12:26,0,131.93.244.97,100,189,1,1/20/21 12:26,R_3gSFFmNq62pDT5y,,,,,43.03439331,-89.5007019,anonymous,EN,4,29,1,2,50,5,1,3,2,1,3,1,3,1,2,2,,,,,,,,,,,,,,,,,,,,,3,4,3,5,1,4,1,1,3,4,,,,,,,,,,,,,,,,,1,2,21,,,,,,A1Y9NJ9R8M1B1B,"Joe Biden(D)
",1,2,2,3,2,3,2,2,2,2,0.6,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,R_cMTcAoxsIKv1uwh,experiment2,10,4,5,experimental
1/20/21 13:11,1/20/21 13:14,0,50.80.27.116,100,179,1,1/20/21 13:14,R_21nqq7flMpsRJkP,,,,,42.05250549,-91.72720337,anonymous,EN,4,29,1,2,16,4,2,1,2,1,3,2,2,3,2,2,1,0.6,1,0.8,2,0.6,1,1,3,1,2,0.6,1,1,1,0.8,3,0.2,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,10,,,,,,A2TG1ZRAPROO62,"Andrew Yang(D)
Cory Booker(D)
",1,1,2,2,3,1,1,2,2,1,0.8,0.6,0.6,0.8,0.8,0.6,0.8,0.8,0.8,0.6,R_1CpgR6Xkm0w0xUU,experiment2,10,5,4,experimental
